gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
PHTF2,518.34781200229,0.168680060969348,0.14620241592484,0.154932865004475,0.450817691429217
TMEM43,936.794337136867,0.170284977132638,0.145072386359608,0.154979443366851,0.450875872889394
NAA38,339.176856531224,-0.173672398376585,0.234463693189579,0.155023660096461,0.450927164962454
TMCO1,686.506270734275,-0.237000740768793,0.149820027501683,0.155139444891133,0.451031903462205
EIF5B,836.299416984777,-0.179364811972982,0.167177977943537,0.155101514504202,0.451031903462205
SF3B5,885.003857678752,-0.174281903211648,0.164854457423428,0.155114476348503,0.451031903462205
PHF21A,828.773565048054,-0.176171233924419,0.168993564567279,0.155217569578286,0.451144646018284
ACTN3,5.61518694929207,-0.0751631818344191,0.246025540888432,0.15523142233139,0.451144646018284
LARP1,1211.79061834984,-0.141751883445867,0.115339261215013,0.15530392436318,0.451171963706272
KCNQ1OT1,133.466955420879,0.190203202011713,0.26348372818495,0.155333226039991,0.451171963706272
SMAD2,957.284055170165,0.0853879372084834,0.112879755974649,0.155292396282467,0.451171963706272
ZNF749,33.1885547147355,-0.164266521778748,0.265852385811877,0.155347224104984,0.451171963706272
PTPRA,1358.94650245945,-0.0622213405308193,0.0960579003111887,0.155424735076645,0.451319796547675
MAPRE1,1616.27259642498,-0.134776918863741,0.161763631606305,0.155530796523554,0.451550468989387
BMERB1,39.2070223575093,0.175046042344518,0.269696738942988,0.155599598456384,0.451672905941934
KATNAL1,71.799205815142,-0.168717502467538,0.248748496823009,0.155626449510137,0.451673547252126
MCF2,12.2547983296346,-0.12839732398298,0.264586383732227,0.155723984677264,0.451879299249115
SAXO2,8.76813179050274,-0.0532337534505681,0.23997359804868,0.155910353079967,0.452312463487708
FAM222B,251.965889284287,0.192403068124121,0.194476870843686,0.155926594776996,0.452312463487708
ZNF672,540.770314296855,0.0558674403147015,0.121611015645764,0.156151149499206,0.452430012788546
PCGF1,179.641048339281,0.200513200763136,0.169831819661182,0.156087537720619,0.452430012788546
GTF3C3,381.168441284239,0.199651336925427,0.133523101706646,0.156153840862222,0.452430012788546
UBE4A,652.137313505732,0.198245049964868,0.201346112652396,0.156127981577912,0.452430012788546
ANGPTL4,2.8698804806312,-0.0767001286721846,0.247030795502511,0.156017764492265,0.452430012788546
MAN2B1,2084.2468316635,0.193637989022332,0.194764610446581,0.156149790666345,0.452430012788546
ZNF226,160.832416296219,0.1209475878001,0.170842035790842,0.156108013669834,0.452430012788546
EXO5,52.6710454397322,-0.187626835534883,0.192986760243149,0.156555548196377,0.452701896456602
F11R,234.239331022805,0.250633285462322,0.23436719832635,0.156382192855239,0.452701896456602
ANAPC1,328.33559948253,0.225273357792286,0.174720579741391,0.156276735321027,0.452701896456602
IL1A,334.021700455365,-0.0291687719219778,0.235837048075349,0.156594659896874,0.452701896456602
CCNG1,880.544724023458,-0.172795218917779,0.168502375205539,0.156410817012822,0.452701896456602
GSAP,1077.89594011368,0.185198657344184,0.174837958861894,0.15637015660511,0.452701896456602
ZNF862,271.362114588255,0.197362299688566,0.201278922174337,0.156330316472887,0.452701896456602
TCF7L2,282.15610403733,0.116044586686778,0.203176709032671,0.156540903415513,0.452701896456602
IL18BP,306.96819436574,0.257306588346522,0.196446290969169,0.156546518402887,0.452701896456602
CD3D,1792.45573082938,-0.158993619044797,0.259050252127076,0.156554857865792,0.452701896456602
EMC9,72.3825562629081,-0.188541125428687,0.215079481400424,0.156589937444161,0.452701896456602
C15orf48,46.0852322371406,-0.038919995268666,0.237181195642572,0.156476180964094,0.452701896456602
SYAP1,612.493153444114,-0.181852577546147,0.24429570566146,0.156318602641858,0.452701896456602
PPP2R2B,201.411581809219,-0.156406095630158,0.259417802577065,0.156689179687895,0.452743641684224
LTA4H,2707.50562531394,0.134750572731956,0.222759062448194,0.156688004051127,0.452743641684224
C16orf71,3.95206378366213,0.11866252966123,0.262076558820747,0.156670111708072,0.452743641684224
SDCBP2-AS1,48.7242125029314,0.194143474141212,0.221382640619209,0.156811064105946,0.453018643893877
FAM106A,8.53582589770187,-0.0523493326951791,0.239905141300021,0.156862877578164,0.453091155756683
ADAM11,4.42554298644781,0.106359824445027,0.255485902488254,0.156957497260148,0.453287265627341
SEC22B,445.223541804321,-0.169703868001154,0.156153388728015,0.157066636952815,0.453525234824087
CDK7,195.728454773371,-0.182757814692119,0.176432299646699,0.157115859759448,0.453590144234892
C1QTNF6,95.8365381148214,-0.170751690423291,0.261699899943397,0.157321255022277,0.454105821380674
APOM,34.1318125618203,-0.174140221140851,0.256232363468853,0.157434807994556,0.454278968764149
PITRM1-AS1,11.5727526915512,-0.11675790017336,0.259367111307748,0.157429699151101,0.454278968764149
ACTG1P25,4.30428206098475,-0.0831615741529183,0.248463853786838,0.157473402947528,0.454313044292062
PCBP1-AS1,290.825207218582,0.183918585539852,0.17485704292621,0.157557955493705,0.454477348400435
AMER1,32.5180158818619,-0.102027347713937,0.256747121738097,0.157583944693294,0.454477348400435
SEPTIN7,2259.07466145407,-0.170260396896469,0.159019039454465,0.157614305992868,0.454487630728498
TMEM107,178.208117321075,0.194016762281928,0.239154838975871,0.157681766944118,0.454604869817981
LAMB1,7.77311893941216,-0.132934037675212,0.263902524362138,0.157760791508149,0.454678128253138
SH2D1A,500.458191507534,-0.155668204459547,0.259693458826508,0.157757954788894,0.454678128253138
KLK1,13.9680920001189,-0.0832113276945424,0.247878281128244,0.157832557260619,0.454807679867034
DACT1,49.8970626288102,-0.0688984676513032,0.24359843421458,0.15786890135742,0.454835134350808
EPHB1,19.3688930091684,0.148586409181366,0.269366924228651,0.157966471590008,0.455038947798596
RFT1,216.640345548804,-0.138488570276773,0.11198411373866,0.158148398265805,0.455270099302978
FIGNL1,73.9594381470386,0.192704100149024,0.249837499378553,0.158134734881284,0.455270099302978
ZFP30,46.9103455282356,0.178794669221429,0.263334972571841,0.158120958517181,0.455270099302978
MEI1,488.549571569203,-0.143593494554122,0.184309766683315,0.158154084375517,0.455270099302978
ZBTB1,970.317492920601,-0.0509154492317817,0.218338429275635,0.158188287500143,0.455291285302889
WDTC1,785.207520839634,-0.182245949985965,0.192313259983907,0.158387167855649,0.455322839660961
SNX27,890.722740259658,0.198257537850067,0.220168089733079,0.158374709672562,0.455322839660961
HADH,236.006479899131,-0.138626973963633,0.152264683288084,0.158362392625409,0.455322839660961
LMBRD1,651.91162084566,0.159894439138841,0.136014093111202,0.15836381627344,0.455322839660961
TRIM66,105.649000670194,0.180339394791811,0.253927123478309,0.158262453986233,0.455322839660961
RNF166,2516.62817040885,0.182868497147526,0.171761255856414,0.158339462493123,0.455322839660961
ZNF787,183.421418622485,-0.18347497722403,0.233287094699164,0.158260821543477,0.455322839660961
SIRT4,5.95126294127433,-0.0888513388676261,0.249723993162866,0.158442201987316,0.455403861702571
TAB2,1020.95614492519,0.190064970327593,0.201585456571576,0.158612454909883,0.455815968777792
METTL14,263.426768409714,0.239087817844009,0.185532594037667,0.158687841275633,0.455878129382793
TPSB2,2.74239286397912,-0.0351670394197496,0.23653086821201,0.158674478928753,0.455878129382793
TBL1X,689.194955779596,0.166903228715705,0.145865448152181,0.158718082686961,0.455887790085274
BIN1,1144.70457139075,-0.183733058562802,0.213636010200441,0.158750577390238,0.45590391857701
TBC1D9B,1803.98402651403,0.176032802942806,0.159754511029255,0.158855104677071,0.456126871580803
ZNF136,244.58879316231,0.219297565045293,0.235133716744876,0.158887623500213,0.456143023389831
GPR88,4.71002389016015,0.119602912066097,0.259992597259499,0.158999740005363,0.456202056259119
NDUFA4P1,9.32378186951514,-0.102974513111535,0.256984045346949,0.159042671933269,0.456202056259119
MSTO1,172.822297986082,-0.182709934360353,0.188451887038312,0.15900673077306,0.456202056259119
MAP9,44.8254077243163,-0.168533344555751,0.254517438292139,0.158990085533178,0.456202056259119
POLB,183.152569277715,0.292655481644143,0.186459458792345,0.159018054032718,0.456202056259119
SPATA6,84.2673329301912,0.19451137022586,0.250720637426111,0.159150183070409,0.456278947778432
MED11,113.387440352988,0.187535827867508,0.187877487657169,0.159135369389649,0.456278947778432
ARMCX1,23.3972017411287,0.152844976113088,0.248334968102672,0.159096606138084,0.456278947778432
EFHC1,130.424334336046,-0.180283094755347,0.180225440644836,0.15920684180863,0.456364246056477
PTCD2,68.8663293641237,0.174674246718421,0.191137455829866,0.159321364504612,0.456553419599138
C19orf84,5.05767687470473,-0.0846712475653601,0.248423748765734,0.159326672401822,0.456553419599138
SPG11,1064.52359017306,0.17803665046739,0.154786300876155,0.1593586475235,0.456567908892919
GIGYF2,545.477774857385,0.233406841284993,0.15229581162027,0.159420228863185,0.456590088103426
UAP1L1,365.730615240188,-0.182419535422066,0.253191087859735,0.15941546319373,0.456590088103426
PEMT,111.543978339287,0.195199187971708,0.223868981488106,0.159482774197529,0.456692104197923
DLK2,14.9567151681644,0.133386524955781,0.262109003376811,0.159553561215167,0.45681768260811
BTF3,4421.84078988346,-0.160076747251084,0.150430890742438,0.159611522179167,0.45690650256217
NEXN-AS1,4.57463657971861,-0.0962313983924659,0.252963696106436,0.159727988611049,0.457109078100072
REXO2,192.720748097808,-0.258608675973733,0.218754467185763,0.159736189251762,0.457109078100072
PHRF1,774.121188434698,0.132517288188866,0.173980590099464,0.159902012111736,0.457358244661684
CDIN1,59.6252718286539,-0.188447421633171,0.224700747412556,0.159904156054701,0.457358244661684
ZNF28,168.752932096048,0.18814945597059,0.255008494714118,0.159853035382705,0.457358244661684
INTS11,1217.78656433638,-0.0882906224219795,0.122633858858499,0.160012555439238,0.457557993920966
SERP1,2371.74427758122,-0.0788017978626783,0.137849646297642,0.160054924705683,0.457557993920966
FBRS,1030.71135555283,-0.179260146460092,0.199097498405113,0.160053048743405,0.457557993920966
CCL8,2.61082955616128,-0.0369028744979101,0.237685376065597,0.160124246848116,0.457679027770627
SLC28A3,7.9527958989107,0.116707870356464,0.259054101700869,0.1602355750106,0.457920065333577
ARRDC2,1633.94355549129,0.188198410264291,0.186003000264747,0.160266235537022,0.457930529134675
FBXL20,382.34544513076,0.159503208010553,0.138159829042689,0.160403051209605,0.458244256622219
LINC01341,6.27081013137582,-0.089411780673794,0.250056599877916,0.16075613514376,0.458570022062225
ARL6,22.9119889330143,0.174031152319085,0.260031520224596,0.160617237725319,0.458570022062225
SPCS3,1244.80887889669,-0.178639306748892,0.184391407674299,0.160787448924241,0.458570022062225
SNHG5,874.912302259119,0.183940326465476,0.265350319158341,0.160649765297697,0.458570022062225
MFHAS1,315.920988780081,0.195918705113967,0.22533166079697,0.160766884108317,0.458570022062225
ALG2,319.050948348956,-0.138553565368076,0.14305293421778,0.160693909442153,0.458570022062225
KATNAL2,14.5342556466198,0.155553208049727,0.252425315764516,0.160725515694739,0.458570022062225
CPAMD8,89.5914019195265,0.174844032378451,0.267939730442979,0.160755776481393,0.458570022062225
ZNF254,159.485855032297,0.19112293001448,0.199033319187159,0.16075822229462,0.458570022062225
SCUBE1,12.6323968284123,-0.0631101835552482,0.242059237378865,0.160586061767605,0.458570022062225
RPS6KA1,2566.7343001255,0.178215729404145,0.165212056177103,0.160902972693725,0.45882234698357
TMEM230P2,2.68130799915685,-0.0509586195913315,0.238558668831792,0.160955430946864,0.458894783037444
HPGD,133.607889658737,-0.148847262241918,0.260693744628374,0.161261108507516,0.459689018722012
AZIN2,55.4822214672635,0.184984001822945,0.257229477017633,0.161387402383161,0.459728029513584
DUSP22,1024.78841704088,0.183845129809019,0.177260611399826,0.161437423724008,0.459728029513584
ZSCAN12,68.4061760240961,0.190888842314876,0.216014840838174,0.161416981135825,0.459728029513584
GATD1,238.265886271891,0.185688373207697,0.191382352170517,0.161332739963858,0.459728029513584
YPEL4,12.0021392083672,-0.0963967437550308,0.251688102010488,0.161357220777784,0.459728029513584
SSR4P1,10.6718302040311,-0.131485156296041,0.262183457432335,0.161327160423907,0.459728029513584
RPL22P3,4.97239769727074,0.108785961859626,0.255913747319011,0.161565600613255,0.459854396833023
ELF3-AS1,45.960483773822,0.178286591861501,0.262815175928251,0.161571421299897,0.459854396833023
ABHD17AP3,5.15960145006907,-0.0837404060409098,0.24923165768892,0.161616331643002,0.459854396833023
TMA16,99.4996651839134,0.18060760176639,0.175496388241718,0.161617360976455,0.459854396833023
MPZL3,256.203127364409,0.358547004507239,0.42435784324969,0.161548863578527,0.459854396833023
TMEM128,163.490840705827,0.180325402696141,0.167517146581924,0.161787382585622,0.460253177642932
RDH16,13.8447651450587,-0.118261065315171,0.25970955990442,0.161811785760557,0.460253177642932
MFSD6,589.96714063995,0.182171361947345,0.174661258668722,0.162014354633018,0.460752090699299
LCN12,10.7582794031972,-0.0988492803329856,0.253172803107871,0.162066591705925,0.460823380037586
KAZN,3.24039347470788,-0.0685909831950027,0.243606723601141,0.162163074552459,0.46086593624066
APH1A,771.95227782254,-0.180115366867586,0.232775043426157,0.162115503639394,0.46086593624066
DRG1,548.420690881023,-0.158588030125456,0.157123119164339,0.162153304277569,0.46086593624066
RHBDL1,16.694307745568,0.141837652568064,0.264501710038206,0.162289018828165,0.46108424687914
TIMM17B,469.145074622249,-0.122310099736952,0.18183787581166,0.162294260590087,0.46108424687914
POGLUT1,354.349610179315,-0.158695800748184,0.140916055294072,0.162362542339766,0.461123757639781
SCYL1,898.532613334642,-0.156523721372658,0.138132430648649,0.162343597104322,0.461123757639781
SYNJ2,237.66463668068,0.188734524409162,0.190337907577628,0.16263477966413,0.46137361522331
LINC02878,5.42827493135117,-0.0807622029145315,0.248133137302164,0.162539266291802,0.46137361522331
NEK6,319.259262977719,0.198177831087352,0.229194335869983,0.162647206758663,0.46137361522331
CEND1,2.73592882108199,-0.0774272261536166,0.247101007374069,0.16265206027974,0.46137361522331
PDHX,209.968666429145,-0.169323306494046,0.159354071201095,0.162695335926574,0.46137361522331
FURIN,1955.52323673211,-0.098204167893593,0.210826249087385,0.162651738241655,0.46137361522331
ZNF383,132.220120210225,0.189936523254625,0.223352666602685,0.16252545615324,0.46137361522331
OFD1,674.30121391902,-0.181038509666049,0.199173386762604,0.162510505615729,0.46137361522331
FTH1P8,199.220694340295,-0.163903118907098,0.259307878771811,0.162686903310329,0.46137361522331
PYCR2,368.003773589911,0.195782719150572,0.161133435449752,0.162768901410477,0.461505071351236
KIR3DL1,193.766303661258,0.136064926620757,0.267449282689446,0.16289368018696,0.461781666329773
RGL1,99.4103775316613,-0.131889164359871,0.257576495125728,0.163056638350722,0.462065863985926
LGI2,2.63051845621742,-0.0665719990353586,0.243693490119683,0.163075659561332,0.462065863985926
SAMD9L,906.674969481984,-0.171271043200771,0.292148858692331,0.16304843664561,0.462065863985926
KRT73,47.054463210285,-0.0673832595289394,0.242896872410852,0.163254754114527,0.462341607035647
WBP4,186.018310502754,-0.177433341281646,0.170271183285866,0.16324822629219,0.462341607035647
CENPX,276.60556384942,-0.331275629372105,0.242562721930231,0.163228366832275,0.462341607035647
TRPV6,5.21706111873767,-0.107308871257775,0.255948837331831,0.163302768706641,0.462400377301058
GALNT7,224.223668172817,0.18967741075892,0.194436330455118,0.163427376425914,0.46252156375103
ARG1,37.5206191833577,-0.0891910151134696,0.249297714289969,0.163426206113208,0.46252156375103
ZC3H14,430.670205405393,0.137270808762769,0.109933868023405,0.163419666964285,0.46252156375103
GAPDHP65,5.56156459838592,-0.104863916704713,0.254562293127604,0.163482265997137,0.462599718648221
RUSC2,167.949166790731,0.202173062637924,0.258826958653849,0.163510626988519,0.462602793052922
SNAPIN,345.63461764979,-0.170579922109922,0.164716540186338,0.163747228224152,0.462655148193309
KLHDC9,5.06393003200816,-0.107563275234066,0.255140616158247,0.16367584509613,0.462655148193309
UBXN4,1652.12663295867,-0.122711953071488,0.101592597033186,0.163734801331052,0.462655148193309
RPL7P18,5.27860261091837,-0.0760174559931944,0.245990288794113,0.163911018542161,0.462655148193309
GLI3,8.40446352287145,0.12196965371865,0.26088476020119,0.16378845601974,0.462655148193309
MAP6,3.59323955012041,-0.0531328891470148,0.239916220148396,0.163570796147175,0.462655148193309
RNF17,5.23293793858836,-0.01400645217172,0.234334240427564,0.163887970594426,0.462655148193309
LRRK1,302.973039698186,0.194394259929272,0.231523636238707,0.163809305977916,0.462655148193309
HIGD1B,2.77020975303618,0.0837590778480355,0.247719910584764,0.163764231248916,0.462655148193309
SNX11,467.1432443758,0.185952081251335,0.181476091911131,0.163659631274719,0.462655148193309
LINC01970,8.30910203247253,-0.113464359181849,0.257135772762773,0.163734792865501,0.462655148193309
CTIF,109.156465140748,-0.160132421136831,0.261159791225269,0.163907454487797,0.462655148193309
MOB3A,2691.83520890401,0.186882036394286,0.186829715531919,0.163642450369979,0.462655148193309
LIF,8.78312099786768,-0.0506324672400373,0.239399919570694,0.16389451177159,0.462655148193309
CD1E,23.0782720399928,0.144412602415752,0.267127470329523,0.16409023288994,0.462852892074884
PRKCI,188.283005793156,0.176386029421457,0.164914254396469,0.16400930134013,0.462852892074884
ARHGAP24,213.594770197155,-0.14695349137875,0.258822660079434,0.164065870896287,0.462852892074884
SBDS,893.127113242865,-0.168051854015086,0.248886432687776,0.164058885762131,0.462852892074884
ATP6V1E1P3,4.75867528920921,-0.120317893053672,0.259276480223083,0.164203778346992,0.463096156392306
B3GAT1-DT,6.6586296348549,-0.085658373308246,0.248929808433973,0.164253982999262,0.463160732443971
POLR1C,257.35453925161,-0.164822364318833,0.252389643231741,0.164292080852203,0.46319115414465
TESPA1,1024.11561695548,0.454529267686012,0.368320432827377,0.164344240818904,0.463261204674993
AMZ2,772.249764382731,-0.142082339471822,0.119328732109759,0.164371771257069,0.463261816598729
KLHL8,286.317196774574,0.19082718480194,0.203001139438814,0.164417779924155,0.463292749244797
KRT73-AS1,16.1501949093579,0.112332569594348,0.257246744183629,0.164437376950279,0.463292749244797
CYFIP1,864.071983047913,0.19077486746139,0.241837586312899,0.164690619665385,0.463923945261286
DBNDD2,7.29322006187623,-0.114431978345708,0.258695736098183,0.164716113340219,0.463923945261286
C9orf116,7.30111829262995,-0.113734724183511,0.259665951397125,0.164817125895541,0.464131375114441
RHEX,8.68721850366644,-0.075968156179507,0.245529881586335,0.164915630890618,0.464254608387681
KLRA1P,94.7427335457566,-0.12343328906265,0.258174001111881,0.16488828634811,0.464254608387681
CHRFAM7A,5.47399517103658,-0.0684149352010885,0.244130935740398,0.165000644262166,0.464343557280304
ARHGAP45,8753.63218241182,0.162108926195187,0.142129266309804,0.165001982178432,0.464343557280304
VPS33B,52.7176653774294,0.185888086131034,0.226629181776424,0.16506278941159,0.464437619643328
WASH2P,172.85700055961,-0.177879686100048,0.251964554550035,0.165189772788664,0.464640752283337
CDO1,4.62232152566786,0.0959174604640929,0.253000471257789,0.165168530534774,0.464640752283337
SLC6A19,3.00352725512266,-0.0119867001730764,0.234223530441151,0.165309499890601,0.464900419108685
GOLGA8VP,4.53252843013874,-0.0894789871139027,0.251551577486713,0.165411528123523,0.465110233505151
PLEKHH2,9.76130291202768,0.113128986572446,0.256912396560974,0.165474477731142,0.465176093818604
CXCR2,147.151945643321,0.178178680887501,0.259285107873247,0.165489803083631,0.465176093818604
MRPL4,262.039559151957,-0.174422731481446,0.185050719403769,0.165534366689485,0.465224257401881
IL2RG,1410.23541801476,-0.176546795039926,0.232722760635847,0.165635007249196,0.465429979780255
MMACHC,13.2464246497377,-0.134296100057638,0.262055249675538,0.165780928757567,0.465762851193822
CREB1,695.233706853474,0.165822217011864,0.148573711781837,0.165893724515584,0.466002560700367
VANGL1,99.7376579962022,-0.172874869163928,0.243435477676629,0.166039682052162,0.466026650221203
POLN,3.75114997438568,-0.0874710931010454,0.25023824428169,0.165978794233113,0.466026650221203
MAP3K7,612.204147165791,0.154107784719232,0.129943160790638,0.166004127026978,0.466026650221203
BLVRB,999.537176545034,-0.159857421761809,0.253748460558644,0.165955138535278,0.466026650221203
TKTL1,145.118635520514,-0.0934405430514268,0.249749246222194,0.166019162963239,0.466026650221203
TRMT9B,3.08130052193739,-0.073659186349019,0.244898916369397,0.166128205996795,0.466197965240178
ECSIT,357.143063572598,-0.169292866579108,0.160952296397457,0.16620663848982,0.466340909086159
NSRP1,475.241441480692,-0.178755465704007,0.16965912500385,0.166256160936252,0.466402703546107
LRRC37A16P,48.9614179716255,-0.183238965965556,0.240836673356027,0.166295351217539,0.466427447416508
YWHAH,1166.49141178467,-0.170027659394818,0.228854642821582,0.166319981249634,0.466427447416508
TRAF3,506.820274115627,-0.172956398637483,0.170851045902001,0.166505195764743,0.466792500060463
MAPK1,2136.16287265871,0.0092684145992233,0.150343723663558,0.16650440516408,0.466792500060463
MST1P2,16.8594679193673,-0.113470396187336,0.25661141718926,0.166618770934493,0.467018800892251
TLNRD1,296.866368690098,-0.177790252209007,0.189240143179169,0.166640987146979,0.467018800892251
LINC02145,3.47379693501684,0.0668780572868459,0.242504709212954,0.16682479747209,0.467302293959392
APAF1,375.801071161445,0.188772537742596,0.238925197321542,0.166819395016062,0.467302293959392
CDH24,22.7521333160499,-0.15862350482115,0.26428987193942,0.166800838436764,0.467302293959392
ZNF197,115.239508677394,0.178035275127461,0.176215994472089,0.167205503757524,0.467982268850061
TBL1XR1,656.680964585096,0.168918716593541,0.154465457136853,0.167169928453271,0.467982268850061
POLR2B,1000.15241335643,0.115086316688583,0.158622348158353,0.167179647332818,0.467982268850061
PITPNM1,1844.34440183615,0.172527676564439,0.1600143172523,0.167101982586592,0.467982268850061
DOCK11,1195.37206139702,0.186489551193507,0.191180899285117,0.167133372315046,0.467982268850061
LINC02021,8.17234008829722,-0.105173749532851,0.254475480484129,0.16727360612923,0.468022586934812
RSL24D1,911.069287648372,-0.178488223006948,0.194323859884447,0.167279911884758,0.468022586934812
GAREM1,5.54847109414939,-0.112054352829241,0.256592053768974,0.167302691149447,0.468022586934812
UPF2,609.371944917955,0.152047823862224,0.120986579830803,0.167491631739528,0.468473873010246
DENND1A,654.689311141616,0.186509072301924,0.192538764987342,0.167612975557999,0.468735973361783
TNK2-AS1,18.5776924225976,-0.141429198974742,0.261298276702921,0.167641493388212,0.46873843873351
SLC38A1,2924.20697768548,0.0554921000015558,0.197378591697624,0.167888634067646,0.46927911984632
COLGALT1,1266.21904812314,0.189295875370083,0.202196154918154,0.167890201003919,0.46927911984632
TM7SF3,546.850431121341,-0.166596784900929,0.159111614974154,0.167948449033584,0.469364581324538
SEPTIN3,4.55430805890033,-0.0965548341574009,0.251721285793641,0.16799196539429,0.469408850914755
UBE2F,280.58029185997,-0.166026872408109,0.157562233498465,0.168076368262689,0.46956733357
PSAP,48478.4425116453,0.191703421530204,0.21586220952792,0.168170929135802,0.469616134302787
GLT8D2,4.11239127107331,-0.0940929917449917,0.252427727761151,0.168204587930513,0.469616134302787
ENGASE,628.186743560422,0.366290528579996,0.313608815832166,0.168162652132088,0.469616134302787
PHF8,527.133629721055,0.254587024968041,0.20919604732569,0.168199372531445,0.469616134302787
C2CD4D,12.8289897138334,0.163270428785037,0.261736776646536,0.168233326462149,0.469619066840769
TNFRSF4,161.260440358337,0.186192312902608,0.274704379825092,0.168271040224564,0.469647048420081
HLA-K,33.4849251894359,-0.0825280764337869,0.24642406702077,0.168399996714037,0.469929638740832
TMEM163,11.821585423955,-0.147586656934339,0.262971119555225,0.168549870285651,0.46996877035383
PDK1,443.846429390068,-0.170289198328515,0.242598340836002,0.168487515600878,0.46996877035383
FBXO24,3.8717311794506,0.118263175949769,0.257049954222795,0.16855256353177,0.46996877035383
MTERF2,126.240006857502,0.186495890965845,0.200536077263849,0.168524311032083,0.46996877035383
DHODH,113.710230954739,0.18563229697286,0.192387038738087,0.168526970999949,0.46996877035383
PRKAR1A,2360.64915852496,0.179095767031646,0.175833920489969,0.168603421615637,0.470033306052404
PBX2,525.291142503846,0.176647716395336,0.186777907368103,0.168803044768047,0.470203390098676
HOOK3,515.981137326363,0.178840383255646,0.159264257783407,0.168780519213165,0.470203390098676
PTDSS1,1200.49998391633,0.0453315199385698,0.107274866494875,0.168740786135356,0.470203390098676
TET1,39.4515075602897,-0.161754460222223,0.254368686001352,0.168751053423996,0.470203390098676
TRDV2,67.622724333545,-0.0393258445370007,0.237294362361806,0.168763142423786,0.470203390098676
LINC02324,5.46134844937502,-0.0746273627796051,0.245356606004484,0.168844073984631,0.47024044972961
NLGN3,28.0762513472381,-0.141477565962478,0.263981628367891,0.168911144969665,0.470350013106303
FH,267.875885791782,-0.190139027184981,0.146055083986963,0.168940685227903,0.47035504959791
SIGLEC11,14.3365237575532,-0.0721316402537734,0.244029274098613,0.168970272491692,0.470360215285013
EEF1AKNMT,256.026450233019,0.19031584547391,0.221857970694884,0.169109267510172,0.470653141134504
NDUFA10,987.648438456678,0.111972296551233,0.0878304971038212,0.1691310002485,0.470653141134504
BARD1,93.3569791579203,-0.17924392082069,0.194514632299936,0.169196995590127,0.470759554167346
TSPAN17,397.672886153914,-0.157625669652573,0.143579488577505,0.16935024626656,0.471108664413175
KIAA0895,7.96949288302701,-0.088001265275709,0.248942241214539,0.169431167541399,0.471256482891057
CBX6,726.104169722832,-0.177797207917904,0.202583826356576,0.169484967632534,0.471328830302575
CENPI,6.40371153461302,-0.116801772006706,0.256467372713345,0.169533825482733,0.471387412133218
USP30,190.063846656836,0.183661526801443,0.190259052081409,0.169671761960979,0.471693616557969
ZNF680,66.9808062719258,0.180121053834368,0.243109912432802,0.169851852947014,0.471807611830054
OSBP,754.142130086037,0.165900410252744,0.151134563364,0.169810579603735,0.471807611830054
KCTD21,47.1468951300753,0.182624284307785,0.24968242871085,0.169786004003539,0.471807611830054
HEATR9,36.4617444022406,-0.118538062778409,0.257295879406953,0.169826394385029,0.471807611830054
ZNF90,17.1217176390975,-0.12036739170346,0.257952163064266,0.169832860132695,0.471807611830054
EPC1,744.142392192914,-0.166454903670724,0.160583655601641,0.169881304420433,0.471812150691822
FKBP7,11.6711639160197,-0.132250755582195,0.260198007288984,0.17010905656318,0.472290016102159
STAT3,2803.34344905034,-0.154721120044751,0.140145576660694,0.170108835940486,0.472290016102159
CAMK2N1,53.2079424715546,-0.112629275352971,0.25675802549599,0.170219585874127,0.472519541082008
PRKCZ,98.3869178245636,-0.180546756174256,0.218828777456048,0.170543366094664,0.472799286095391
HMGN1P36,6.09999486727691,0.0712194599647721,0.243675053627174,0.170427479773858,0.472799286095391
TRNT1,210.518887615107,0.163732095395728,0.146180014386851,0.170477713393658,0.472799286095391
ADPRH,232.837599372058,0.187701144484338,0.241300547998862,0.170530674780474,0.472799286095391
PLAU,31.0055371883576,-0.0623722692031277,0.24172114608144,0.17043885050714,0.472799286095391
UROS,435.478978743411,-0.155484347010555,0.168122055902697,0.170496790879395,0.472799286095391
IVD,548.491406528933,0.171937903675426,0.161211582110962,0.170464205817507,0.472799286095391
CLIC2,48.6950606701987,0.139882456623167,0.205080561295532,0.170372989345968,0.472799286095391
ANKMY2,175.115662982351,-0.105976654019559,0.15824879130198,0.170596727134441,0.472869927917511
LNCAROD,10.2661727339489,-0.0743691632070283,0.244704172189325,0.17063989944939,0.472912309568808
PPCDC,194.08661097556,0.189523457289441,0.224120869089759,0.170838469323375,0.473385276620447
LINC00954,120.878315113355,0.166345031907003,0.245228831874189,0.170896870926421,0.473469752986447
WWTR1,7.9364079435392,-0.105534623324179,0.253700550731473,0.171132384552224,0.473967614775971
GPX3,60.2841660174201,-0.102524615532607,0.251919805773442,0.1711492009382,0.473967614775971
SDK1,3.47064652287725,-0.0716295930810155,0.244424889705184,0.171160405666106,0.473967614775971
MARS2,68.9764893967691,0.184265215579227,0.214807482582764,0.171265139051055,0.474102827394311
CTBP2,522.280978808001,0.188592641537157,0.208368136812964,0.171250524426749,0.474102827394311
CNN3,21.1504274714575,-0.105017863067402,0.25282478492216,0.171423505599276,0.474412738190313
